datetime,open,high,low,close,volume,timestamp
2026-01-02 12:00:00+00:00,128.22,129.64,126.84,128.97,49843.615,1767355200000
2026-01-02 16:00:00+00:00,128.98,132.3,128.68,131.62,68208.80651347,1767369600000
2026-01-02 20:00:00+00:00,131.63,133.24,130.84,132.29,37186.636,1767384000000
2026-01-03 00:00:00+00:00,132.29,133.16,132.08,132.84,26053.711,1767398400000
2026-01-03 04:00:00+00:00,132.84,132.92,129.62,130.09,28859.61394542,1767412800000
2026-01-03 08:00:00+00:00,130.09,131.45,129.8,130.71,24115.76736885,1767427200000
2026-01-03 12:00:00+00:00,130.72,132.17,130.51,131.47,22961.018,1767441600000
2026-01-03 16:00:00+00:00,131.48,132.11,131.48,131.78,13168.863,1767456000000
2026-01-03 20:00:00+00:00,131.79,133.97,131.36,133.37,25049.041,1767470400000
2026-01-04 00:00:00+00:00,133.38,134.95,133.33,134.62,36510.58874488,1767484800000
2026-01-04 04:00:00+00:00,134.62,134.99,133.69,133.82,24118.8522515,1767499200000
2026-01-04 08:00:00+00:00,133.81,134.89,133.25,134.38,27467.498,1767513600000
2026-01-04 12:00:00+00:00,134.39,135.33,133.77,134.91,32854.306,1767528000000
2026-01-04 16:00:00+00:00,134.91,135.53,133.12,133.55,33853.87603428,1767542400000
2026-01-04 20:00:00+00:00,133.55,134.85,133.4,134.12,24164.54894983,1767556800000
2026-01-05 00:00:00+00:00,134.11,137.73,134.03,136.65,60090.713,1767571200000
2026-01-05 04:00:00+00:00,136.64,136.77,134.63,135.43,29577.265,1767585600000
2026-01-05 08:00:00+00:00,135.43,136.03,134.78,135.76,32267.49026552,1767600000000
2026-01-05 12:00:00+00:00,135.75,136.47,133.21,136.14,72397.737,1767614400000
2026-01-05 16:00:00+00:00,136.13,138.8,134.33,138.25,64424.54999975,1767628800000
2026-01-05 20:00:00+00:00,138.25,139.85,137.7,137.9,40504.06893353,1767643200000
2026-01-06 00:00:00+00:00,137.91,138.61,136.9,138.38,32836.725,1767657600000
2026-01-06 04:00:00+00:00,138.38,140.03,137.36,137.6,35266.004,1767672000000
2026-01-06 08:00:00+00:00,137.6,139.67,137.42,139.51,28750.95999986,1767686400000
2026-01-06 12:00:00+00:00,139.52,143.46,138.73,141.59,69338.8797415,1767700800000
2026-01-06 16:00:00+00:00,141.58,141.95,136.2,137.56,72810.89359578,1767715200000
2026-01-06 20:00:00+00:00,137.55,141.97,137.52,141.08,41572.027,1767729600000
2026-01-07 00:00:00+00:00,141.09,141.38,138.49,139.58,30340.6579558,1767744000000
2026-01-07 04:00:00+00:00,139.57,139.72,138.18,139.39,21614.72148656,1767758400000
2026-01-07 08:00:00+00:00,139.39,139.79,136.58,137.96,36931.096,1767772800000
2026-01-07 12:00:00+00:00,137.95,138.51,135.27,135.71,48555.60078526,1767787200000
2026-01-07 16:00:00+00:00,135.71,136.67,134.4,135.75,37641.17263467,1767801600000
2026-01-07 20:00:00+00:00,135.76,137.06,135.03,136.4,29814.04569056,1767816000000
2026-01-08 00:00:00+00:00,136.4,138.29,136.01,136.75,34731.9871236,1767830400000
2026-01-08 04:00:00+00:00,136.75,138.32,133.79,135.89,42575.313,1767844800000
2026-01-08 08:00:00+00:00,135.9,136.21,133.93,134.78,28664.17,1767859200000
2026-01-08 12:00:00+00:00,134.81,136.55,132.73,136.43,51963.511,1767873600000
2026-01-08 16:00:00+00:00,136.41,139.06,136.28,137.52,49192.00407099,1767888000000
2026-01-08 20:00:00+00:00,137.53,140.04,136.54,138.37,40868.513,1767902400000
2026-01-09 00:00:00+00:00,138.38,141.15,137.75,140.79,32904.46499592,1767916800000
